DATA,HORÁRIO,NOME CONDOMÍNIO,UN,HAB/Un,RSU TOTAL (kg),RSU RECICLAVEL (kg),ORGÂNICO,CEP,RECICLABILIDADE,RESÍDUO PREDOMINANTE,QUANTIDADE (toneladas),TAXA DE APROVEITAMENTO (%),CUSTO DA COLETA (R$),TEMPO DE COLETA (minutos)
14-09-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,224,3,896.0,355.84,345.13,01310-300,ALTA,Papelão,1.33,98.38,519.41,44.5
14-09-2020,10:00,VARANDA BOTANIC,129,3,516.0,205.44,266.46,05543-060,BAIXA,Papelão,1.0,68.51,263.15,58.22
14-09-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,137,3,548.0,217.48,338.52,04038-001,BAIXA,Orgânico,1.19,61.99,450.97,28.85
14-09-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,190,3,760.0,301.6,359.02,04054-011,BAIXA,Orgânico,1.54,63.27,367.65,41.11
14-09-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,207,3,828.0,328.86,538.82,06038-310,BAIXA,Vidro,0.76,69.66,634.75,28.13
14-09-2020,09:00,INNOVA III & IV,282,3,1128.0,448.32,628.69,04211-320,BAIXA,Orgânico,1.88,70.24,346.79,55.24
14-09-2020,12:00,MAGNUM RESIDENCIAL,584,3,2336.0,927.04,1553.62,05085-010,BAIXA,Orgânico,0.48,59.55,671.8,38.07
14-09-2020,09:45,EDIFÍCIO LINA JARDINS,30,3,120.0,47.7,47.83,01415-001,ALTA,Papelão,0.91,85.25,365.43,48.93
14-09-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,520,3,2080.0,825.6,875.66,03978-160,ALTA,Papelão,1.8,83.68,369.3,13.6
14-09-2020,14:30,HELLO VILA MARIANA,196,3,784.0,310.56,432.98,04101-000,BAIXA,Plástico,0.56,59.28,579.06,21.48
14-09-2020,08:30,RESIDENCIAL TIETÊ,228,3,912.0,361.92,634.15,03026-000,BAIXA,Plástico,1.98,72.72,617.49,47.07
14-09-2020,09:15,EASY CIDADE UNIVERSITÁRIA,330,3,1320.0,523.2,470.93,05366-000,ALTA,Plástico,1.7,61.98,177.65,49.82
14-09-2020,10:00,NURBAN PINHEIROS,103,3,412.0,163.76,248.04,05423-010,BAIXA,Orgânico,1.08,81.57,453.24,21.59
14-09-2020,11:45,UPPER SÃO CAETANO,124,3,496.0,196.64,338.5,09530-001,BAIXA,Vidro,0.45,52.03,226.83,46.99
14-09-2020,14:00,BE URBAN METRÔ BROOKLIN,203,3,812.0,322.88,489.56,04705-000,BAIXA,Papelão,0.38,89.89,505.15,28.36
14-09-2020,13:30,PÁTIO MONDRIAN,137,3,548.0,217.48,206.84,04793-100,ALTA,Papel,1.17,61.67,556.12,57.13
14-09-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,300,3,1200.0,476.0,785.48,06278-080,BAIXA,Papelão,1.84,97.21,1141.93,25.82
14-09-2020,08:45,PORTAL DAS NAÇÕES,192,3,768.0,304.32,367.46,06223-080,ALTA,Papelão,1.81,63.86,494.37,39.68
14-09-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,288,3,1152.0,457.92,738.28,06765-220,BAIXA,Vidro,0.82,75.88,527.21,44.11
14-09-2020,12:45,SPAZIO IBIRAPUERA,288,3,1152.0,457.92,363.37,04022-020,BAIXA,Orgânico,1.96,87.52,541.7,10.75
14-09-2020,14:15,SPAZIO INTERLAGOS,288,3,1152.0,457.92,415.03,04822-090,ALTA,Plástico,0.23,70.86,289.19,13.57
14-09-2020,13:00,SPAZIO PINHEIROS,288,3,1152.0,457.92,756.42,04561-010,BAIXA,Papelão,0.51,94.11,662.4,27.78
14-09-2020,09:30,RECANTO DOS PÁSSAROS,263,3,1052.0,417.68,536.49,03193-005,BAIXA,Papel,1.62,53.64,102.23,14.61
14-09-2020,11:15,PAÇO DAS FLORES,92,3,368.0,146.24,178.43,04826-190,ALTA,Papel,0.56,56.36,249.7,39.35
14-09-2020,10:45,PROVENCE APPARTAMENTS,84,3,336.0,133.44,121.98,04543-010,ALTA,Papel,1.1,88.44,320.13,21.79
15-09-2020,08:30,FLEX I,527,3,1765.0,701.23,852.97,04538-132,ALTA,Plástico,1.75,65.06,375.53,59.42
15-09-2020,09:15,FLEX III,527,3,1765.0,701.23,807.04,04538-133,ALTA,Papel,1.86,96.8,257.42,25.38
15-09-2020,10:00,ALTOS DO BUTANTÃ,399,3,1485.0,589.35,703.05,05359-001,ALTA,Plástico,1.28,51.37,446.39,39.59
15-09-2020,08:00,EASY LIFE,238,3,952.0,377.62,430.13,06764-170,ALTA,Papelão,2.0,62.03,457.81,16.62
15-09-2020,11:30,CONDOMINIO BANDEIRANTES,565,3,1695.0,671.69,566.13,06705-300,ALTA,Vidro,1.94,54.02,274.32,30.91
15-09-2020,14:45,SKY HOUSE,210,3,840.0,333.42,539.18,03141-060,BAIXA,Papel,1.92,60.93,290.61,59.41
15-09-2020,10:30,PLAZA MAYOR,336,3,1344.0,533.28,677.68,05303-020,BAIXA,Orgânico,1.8,95.69,411.05,35.37
15-09-2020,13:15,MAXI PIRITUBA,209,3,836.0,332.04,340.3,02936-001,ALTA,Vidro,0.81,83.85,238.8,45.1
15-09-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),15,3,60.0,23.79,37.11,04543-011,BAIXA,Orgânico,1.63,67.41,284.32,11.91
15-09-2020,14:00,LED BARRA FUNDA,510,3,2040.0,811.2,859.06,01136-000,ALTA,Plástico,1.46,85.96,595.82,38.41
15-09-2020,13:30,CIDADE VIVA OFFICES,428,3,1712.0,678.96,723.11,03317-000,ALTA,Papel,1.07,81.26,521.74,26.8
15-09-2020,15:30,BRISA DA MATA,148,3,592.0,235.28,358.79,08122-600,BAIXA,Papel,1.59,91.86,378.94,35.3
15-09-2020,11:00,FIT BOSQUE ITAQUERA,238,3,952.0,377.62,529.25,08260-000,BAIXA,Orgânico,1.41,81.53,460.72,26.45
15-09-2020,12:45,TORRE DE TAVORA,37,3,148.0,58.71,68.71,04075-010,ALTA,Papel,0.56,85.39,492.42,31.35
15-09-2020,08:30,VIDA BELA,892,3,3568.0,1417.92,1613.18,03118-001,ALTA,Plástico,0.61,90.84,548.03,13.84
15-09-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,224,3,896.0,355.84,599.41,01310-300,BAIXA,Orgânico,0.36,67.73,485.14,16.08
15-09-2020,10:00,VARANDA BOTANIC,129,3,516.0,205.44,169.78,05543-060,ALTA,Vidro,1.72,56.38,201.64,23.9
15-09-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,137,3,548.0,217.48,280.77,04038-001,BAIXA,Papel,0.49,80.05,498.9,19.68
15-09-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,190,3,760.0,301.6,357.93,04054-011,ALTA,Vidro,1.02,62.06,427.93,45.86
15-09-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,207,3,828.0,328.86,477.32,06038-310,BAIXA,Orgânico,1.73,84.78,492.46,55.07
15-09-2020,09:00,INNOVA III & IV,282,3,1128.0,448.32,391.06,04211-320,ALTA,Plástico,1.51,59.51,361.55,39.6
15-09-2020,12:00,MAGNUM RESIDENCIAL,584,3,2336.0,927.04,1478.04,05085-010,BAIXA,Papelão,1.44,84.9,682.02,42.49
15-09-2020,09:45,EDIFÍCIO LINA JARDINS,30,3,120.0,47.7,75.24,01415-001,BAIXA,Papel,1.04,76.26,518.62,45.81
15-09-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,520,3,2080.0,825.6,926.64,03978-160,ALTA,Papelão,0.86,87.75,688.55,52.63
15-09-2020,14:30,HELLO VILA MARIANA,196,3,784.0,310.56,529.18,04101-000,BAIXA,Plástico,1.12,95.6,367.41,17.53
15-09-2020,08:30,RESIDENCIAL TIETÊ,228,3,912.0,361.92,474.16,03026-000,BAIXA,Papelão,0.44,65.33,362.93,16.33
15-09-2020,09:15,EASY CIDADE UNIVERSITÁRIA,330,3,1320.0,523.2,623.32,05366-000,ALTA,Vidro,1.27,82.22,363.27,25.31
15-09-2020,10:00,NURBAN PINHEIROS,103,3,412.0,163.76,242.51,05423-010,BAIXA,Papelão,0.16,85.03,469.21,53.36
15-09-2020,11:45,UPPER SÃO CAETANO,124,3,496.0,196.64,287.72,09530-001,BAIXA,Papel,0.68,92.46,555.72,37.39
15-09-2020,14:00,BE URBAN METRÔ BROOKLIN,203,3,812.0,322.88,511.23,04705-000,BAIXA,Vidro,1.6,58.25,485.9,55.44
15-09-2020,13:30,PÁTIO MONDRIAN,137,3,548.0,217.48,362.2,04793-100,BAIXA,Vidro,0.78,81.91,265.73,53.81
15-09-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,300,3,1200.0,476.0,778.8,06278-080,BAIXA,Orgânico,0.98,73.74,314.6,58.2
15-09-2020,08:45,PORTAL DAS NAÇÕES,192,3,768.0,304.32,428.35,06223-080,BAIXA,Papel,1.5,91.31,378.66,54.17
15-09-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,288,3,1152.0,457.92,805.45,06765-220,BAIXA,Plástico,1.77,88.61,465.17,58.14
15-09-2020,12:45,SPAZIO IBIRAPUERA,288,3,1152.0,457.92,615.17,04022-020,BAIXA,Plástico,1.64,61.09,378.3,22.64
15-09-2020,14:15,SPAZIO INTERLAGOS,288,3,1152.0,457.92,733.72,04822-090,BAIXA,Plástico,0.21,66.14,350.85,54.95
15-09-2020,13:00,SPAZIO PINHEIROS,288,3,1152.0,457.92,805.77,04561-010,BAIXA,Plástico,0.99,95.5,648.59,53.18
15-09-2020,09:30,RECANTO DOS PÁSSAROS,263,3,1052.0,417.68,610.41,03193-005,BAIXA,Papelão,0.18,54.9,456.67,40.53
15-09-2020,11:15,PAÇO DAS FLORES,92,3,368.0,146.24,238.79,04826-190,BAIXA,Papel,1.22,56.52,455.31,28.02
15-09-2020,10:45,PROVENCE APPARTAMENTS,84,3,336.0,133.44,189.35,04543-010,BAIXA,Orgânico,0.69,77.59,396.9,33.95
16-09-2020,08:30,FLEX I,527,3,1765.0,660.91,645.63,04538-132,ALTA,Plástico,0.4,79.31,346.5,37.59
16-09-2020,09:15,FLEX III,527,3,1765.0,702.54,1231.44,04538-133,BAIXA,Papelão,0.22,76.16,665.92,23.01
16-09-2020,10:00,ALTOS DO BUTANTÃ,399,3,1485.0,593.71,632.02,05359-001,BAIXA,Orgânico,1.46,92.65,305.33,15.91
16-09-2020,08:00,EASY LIFE,238,3,952.0,383.59,386.79,06764-170,ALTA,Papel,1.17,53.1,427.18,12.28
16-09-2020,11:30,CONDOMINIO BANDEIRANTES,565,3,1695.0,673.41,1074.49,06705-300,BAIXA,Vidro,1.98,86.49,351.97,28.52
16-09-2020,14:45,SKY HOUSE,210,3,840.0,337.12,499.05,03141-060,BAIXA,Orgânico,0.76,51.59,566.65,36.4
16-09-2020,10:30,PLAZA MAYOR,336,3,1344.0,527.62,857.73,05303-020,BAIXA,Orgânico,1.27,67.33,553.5,21.13
16-09-2020,13:15,MAXI PIRITUBA,209,3,836.0,339.28,349.44,02936-001,BAIXA,Orgânico,1.29,91.63,323.57,58.17
16-09-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),15,3,60.0,22.67,41.3,04543-011,BAIXA,Vidro,1.09,73.28,345.66,40.19
16-09-2020,14:00,LED BARRA FUNDA,510,3,2040.0,803.79,1389.5,01136-000,BAIXA,Orgânico,1.65,76.99,350.53,20.24
16-09-2020,13:30,CIDADE VIVA OFFICES,428,3,1712.0,684.01,658.36,03317-000,ALTA,Papel,1.06,57.67,433.97,23.22
16-09-2020,15:30,BRISA DA MATA,148,3,592.0,244.79,240.68,08122-600,ALTA,Papel,1.05,61.16,414.44,30.14
16-09-2020,11:00,FIT BOSQUE ITAQUERA,238,3,952.0,376.35,496.64,08260-000,BAIXA,Papel,1.46,86.39,427.32,39.42
16-09-2020,12:45,TORRE DE TAVORA,37,3,148.0,60.93,86.98,04075-010,BAIXA,Papelão,1.07,54.64,233.63,41.29
16-09-2020,08:30,VIDA BELA,892,3,3568.0,1409.06,2295.62,03118-001,BAIXA,Papelão,0.51,98.62,997.6,16.51
16-09-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,224,3,896.0,349.28,542.49,01310-300,BAIXA,Plástico,1.35,86.62,457.03,58.79
16-09-2020,10:00,VARANDA BOTANIC,129,3,516.0,207.41,339.53,05543-060,BAIXA,Plástico,0.68,73.29,394.1,45.28
16-09-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,137,3,548.0,227.68,256.8,04038-001,ALTA,Papel,0.95,83.41,337.86,22.46
16-09-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,190,3,760.0,305.22,357.68,04054-011,ALTA,Papelão,0.36,79.74,564.24,58.06
16-09-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,207,3,828.0,328.99,566.26,06038-310,BAIXA,Vidro,1.19,97.98,264.7,56.24
16-09-2020,09:00,INNOVA III & IV,282,3,1128.0,458.42,659.28,04211-320,BAIXA,Papel,1.13,79.36,531.48,50.53
16-09-2020,12:00,MAGNUM RESIDENCIAL,584,3,2336.0,920.53,1505.66,05085-010,BAIXA,Plástico,1.81,81.29,756.0,13.05
16-09-2020,09:45,EDIFÍCIO LINA JARDINS,30,3,120.0,48.87,60.97,01415-001,BAIXA,Orgânico,0.19,58.52,196.71,14.23
16-09-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,520,3,2080.0,817.25,863.83,03978-160,ALTA,Papelão,0.26,94.68,404.97,29.44
16-09-2020,14:30,HELLO VILA MARIANA,196,3,784.0,317.33,281.37,04101-000,ALTA,Papelão,1.69,81.27,565.17,25.91
16-09-2020,08:30,RESIDENCIAL TIETÊ,228,3,912.0,373.88,441.87,03026-000,BAIXA,Orgânico,0.89,60.21,431.17,53.82
16-09-2020,09:15,EASY CIDADE UNIVERSITÁRIA,330,3,1320.0,512.69,830.3,05366-000,BAIXA,Orgânico,1.74,61.2,445.31,50.56
16-09-2020,10:00,NURBAN PINHEIROS,103,3,412.0,169.26,232.08,05423-010,BAIXA,Orgânico,0.91,85.8,202.95,41.96
16-09-2020,11:45,UPPER SÃO CAETANO,124,3,496.0,202.83,233.37,09530-001,ALTA,Vidro,0.19,85.08,512.57,47.19
16-09-2020,14:00,BE URBAN METRÔ BROOKLIN,203,3,812.0,332.07,332.65,04705-000,BAIXA,Orgânico,0.45,77.45,835.71,51.55
16-09-2020,13:30,PÁTIO MONDRIAN,137,3,548.0,230.6,311.44,04793-100,BAIXA,Papel,1.71,94.76,446.15,47.8
16-09-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,300,3,1200.0,465.99,732.26,06278-080,BAIXA,Vidro,0.25,88.62,327.73,27.34
16-09-2020,08:45,PORTAL DAS NAÇÕES,192,3,768.0,313.54,342.51,06223-080,BAIXA,Orgânico,1.71,74.94,347.1,33.12
16-09-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,288,3,1152.0,451.77,489.59,06765-220,BAIXA,Orgânico,1.42,96.49,585.4,19.9
16-09-2020,12:45,SPAZIO IBIRAPUERA,288,3,1152.0,474.8,522.2,04022-020,ALTA,Plástico,0.79,93.3,412.97,57.43
16-09-2020,14:15,SPAZIO INTERLAGOS,288,3,1152.0,460.82,448.49,04822-090,ALTA,Papelão,1.03,72.3,609.39,27.09
16-09-2020,13:00,SPAZIO PINHEIROS,288,3,1152.0,445.56,519.66,04561-010,ALTA,Plástico,1.82,68.45,600.98,40.91
16-09-2020,09:30,RECANTO DOS PÁSSAROS,263,3,1052.0,424.9,612.16,03193-005,BAIXA,Orgânico,0.26,70.79,348.89,31.72
16-09-2020,11:15,PAÇO DAS FLORES,92,3,368.0,158.29,253.55,04826-190,BAIXA,Papel,0.81,98.96,201.84,49.16
16-09-2020,10:45,PROVENCE APPARTAMENTS,84,3,336.0,132.7,219.2,04543-010,BAIXA,Papelão,1.25,69.88,347.4,20.98
17-09-2020,08:30,FLEX I,742,3,2226.0,847.28,1200.63,04538-132,BAIXA,Orgânico,1.05,78.88,618.49,47.68
17-09-2020,09:15,FLEX III,615,3,1845.0,770.23,1027.99,04538-133,BAIXA,Papelão,1.67,90.26,344.45,38.03
17-09-2020,10:00,ALTOS DO BUTANTÃ,482,3,1446.0,618.02,752.35,05359-001,BAIXA,Papel,0.73,91.84,669.5,29.18
17-09-2020,08:00,EASY LIFE,371,3,1113.0,501.43,537.47,06764-170,ALTA,Plástico,0.71,69.21,320.69,47.85
17-09-2020,11:30,CONDOMINIO BANDEIRANTES,682,3,2046.0,875.18,1313.1,06705-300,BAIXA,Papel,1.75,74.87,625.16,43.74
17-09-2020,14:45,SKY HOUSE,313,3,939.0,423.64,323.69,03141-060,ALTA,Papelão,0.87,98.73,387.28,53.18
17-09-2020,10:30,PLAZA MAYOR,495,3,1485.0,719.99,846.96,05303-020,BAIXA,Vidro,0.19,60.72,522.59,27.14
17-09-2020,13:15,MAXI PIRITUBA,248,3,744.0,377.12,341.84,02936-001,ALTA,Papel,0.91,65.95,458.97,28.54
17-09-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),90,3,270.0,63.67,149.11,04543-011,BAIXA,Papelão,1.18,68.16,352.09,43.9
17-09-2020,14:00,LED BARRA FUNDA,712,3,2136.0,920.68,1127.08,01136-000,BAIXA,Vidro,1.9,71.68,738.93,15.45
17-09-2020,13:30,CIDADE VIVA OFFICES,620,3,1860.0,789.11,662.3,03317-000,ALTA,Plástico,1.71,94.12,621.73,59.61
17-09-2020,15:30,BRISA DA MATA,142,3,426.0,189.37,158.13,08122-600,ALTA,Papelão,1.61,54.82,200.04,10.55
17-09-2020,11:00,FIT BOSQUE ITAQUERA,225,3,675.0,302.94,249.12,08260-000,BAIXA,Orgânico,0.16,79.76,468.46,30.89
17-09-2020,12:45,TORRE DE TAVORA,45,3,135.0,72.17,64.97,04075-010,ALTA,Vidro,0.32,87.57,152.17,18.23
17-09-2020,08:30,VIDA BELA,843,3,2529.0,1303.54,764.93,03118-001,BAIXA,Orgânico,1.27,51.67,723.76,48.12
17-09-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,218,3,654.0,395.71,233.76,01310-300,ALTA,Plástico,1.08,59.33,426.8,17.38
17-09-2020,10:00,VARANDA BOTANIC,103,3,309.0,181.89,205.31,05543-060,BAIXA,Vidro,0.63,87.09,578.3,26.47
17-09-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,104,3,312.0,193.68,119.1,04038-001,ALTA,Papelão,0.15,56.84,468.97,44.97
17-09-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,221,3,663.0,382.19,224.6,04054-011,BAIXA,Orgânico,1.36,62.98,217.3,45.8
17-09-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,244,3,732.0,399.92,346.43,06038-310,ALTA,Papel,1.49,80.37,196.33,32.7
17-09-2020,09:00,INNOVA III & IV,349,3,1047.0,580.35,706.0,04211-320,BAIXA,Orgânico,1.33,99.08,100.11,32.03
17-09-2020,12:00,MAGNUM RESIDENCIAL,653,3,1959.0,995.89,1258.09,05085-010,BAIXA,Orgânico,0.69,96.98,519.56,30.03
17-09-2020,09:45,EDIFÍCIO LINA JARDINS,27,3,81.0,60.23,34.19,01415-001,BAIXA,Orgânico,1.37,77.77,343.67,29.31
17-09-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,452,3,1356.0,776.41,544.19,03978-160,BAIXA,Orgânico,1.59,87.59,393.31,52.93
17-09-2020,14:30,HELLO VILA MARIANA,221,3,663.0,391.13,293.45,04101-000,BAIXA,Orgânico,1.76,50.5,376.19,19.88
17-09-2020,08:30,RESIDENCIAL TIETÊ,246,3,738.0,354.7,235.03,03026-000,ALTA,Vidro,1.3,75.85,543.01,46.61
17-09-2020,09:15,EASY CIDADE UNIVERSITÁRIA,339,3,1017.0,491.89,528.0,05366-000,BAIXA,Plástico,0.47,94.91,421.5,23.75
17-09-2020,10:00,NURBAN PINHEIROS,110,3,330.0,223.91,118.05,05423-010,ALTA,Papelão,0.44,52.46,390.87,42.88
17-09-2020,11:45,UPPER SÃO CAETANO,92,3,276.0,146.87,113.3,09530-001,ALTA,Papelão,0.95,68.75,503.84,12.5
17-09-2020,14:00,BE URBAN METRÔ BROOKLIN,249,3,747.0,383.95,332.74,04705-000,ALTA,Vidro,0.53,92.48,449.1,57.33
17-09-2020,13:30,PÁTIO MONDRIAN,208,3,624.0,365.99,196.02,04793-100,ALTA,Plástico,1.43,52.21,507.73,15.93
17-09-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,363,3,1089.0,623.35,611.11,06278-080,BAIXA,Orgânico,1.55,58.12,597.53,44.3
17-09-2020,08:45,PORTAL DAS NAÇÕES,187,3,561.0,332.57,364.74,06223-080,BAIXA,Plástico,1.21,60.71,427.97,56.65
17-09-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,279,3,837.0,478.14,507.7,06765-220,BAIXA,Vidro,0.35,64.39,563.47,50.69
17-09-2020,12:45,SPAZIO IBIRAPUERA,290,3,870.0,518.23,468.53,04022-020,BAIXA,Orgânico,0.44,72.34,553.97,42.92
17-09-2020,14:15,SPAZIO INTERLAGOS,303,3,909.0,521.67,476.59,04822-090,BAIXA,Plástico,0.12,81.58,385.97,38.06
17-09-2020,13:00,SPAZIO PINHEIROS,290,3,870.0,500.92,278.1,04561-010,BAIXA,Orgânico,0.77,81.22,479.93,11.62
17-09-2020,09:30,RECANTO DOS PÁSSAROS,268,3,804.0,463.29,329.7,03193-005,ALTA,Papel,1.96,56.95,218.01,59.15
17-09-2020,11:15,PAÇO DAS FLORES,86,3,258.0,137.87,92.71,04826-190,ALTA,Papelão,1.25,70.62,321.52,48.43
17-09-2020,10:45,PROVENCE APPARTAMENTS,81,3,243.0,121.3,73.24,04543-010,ALTA,Papel,0.93,53.97,190.66,19.36
18-09-2020,08:30,FLEX I,579,3,1737.0,969.55,1065.98,04538-132,BAIXA,Orgânico,1.71,75.32,519.54,38.21
18-09-2020,09:15,FLEX III,920,3,2760.0,1306.23,1170.3,04538-133,ALTA,Papelão,1.11,64.57,671.32,38.17
18-09-2020,10:00,ALTOS DO BUTANTÃ,762,3,2286.0,1428.11,897.19,05359-001,ALTA,Papelão,1.48,86.08,612.25,12.6
18-09-2020,08:00,EASY LIFE,237,3,711.0,299.01,482.63,06764-170,BAIXA,Vidro,0.27,56.77,554.7,47.6
18-09-2020,11:30,CONDOMINIO BANDEIRANTES,1053,3,3159.0,1793.28,1612.99,06705-300,BAIXA,Papelão,1.05,91.4,367.18,52.21
18-09-2020,14:45,SKY HOUSE,1440,3,4320.0,2385.91,2621.52,03141-060,BAIXA,Orgânico,1.27,63.75,1067.88,10.95
18-09-2020,10:30,PLAZA MAYOR,528,3,1584.0,726.63,828.44,05303-020,BAIXA,Papel,0.95,89.45,377.22,36.26
18-09-2020,13:15,MAXI PIRITUBA,1692,3,5076.0,2751.18,2523.25,02936-001,ALTA,Papel,0.26,63.29,1302.84,52.21
18-09-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),846,3,2538.0,1187.27,1346.82,04543-011,BAIXA,Vidro,0.99,86.73,347.91,22.26
18-09-2020,14:00,LED BARRA FUNDA,1017,3,3051.0,1300.88,1768.06,01136-000,BAIXA,Vidro,1.65,56.29,649.28,18.15
18-09-2020,13:30,CIDADE VIVA OFFICES,957,3,2871.0,1376.32,1348.99,03317-000,ALTA,Papel,1.72,84.05,679.42,13.63
18-09-2020,15:30,BRISA DA MATA,210,3,630.0,100.65,415.03,08122-600,BAIXA,Papel,1.51,65.05,306.6,26.07
18-09-2020,11:00,FIT BOSQUE ITAQUERA,1224,3,3672.0,1965.49,1355.94,08260-000,BAIXA,Orgânico,1.54,60.77,569.19,34.73
18-09-2020,12:45,TORRE DE TAVORA,363,3,1089.0,439.89,387.74,04075-010,ALTA,Vidro,0.32,94.69,308.77,37.13
18-09-2020,08:30,VIDA BELA,136,3,408.0,193.72,200.79,03118-001,BAIXA,Orgânico,0.49,72.05,278.32,28.22
18-09-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,762,3,2286.0,1416.19,1152.74,01310-300,BAIXA,Papelão,0.43,96.23,701.56,39.27
18-09-2020,10:00,VARANDA BOTANIC,363,3,1089.0,449.91,355.49,05543-060,ALTA,Vidro,1.32,77.12,564.18,40.56
18-09-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,783,3,2349.0,1315.06,790.29,04038-001,ALTA,Vidro,0.16,86.2,233.15,23.38
18-09-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,1491,3,4473.0,2367.38,2274.64,04054-011,BAIXA,Vidro,1.55,83.86,615.12,22.92
18-09-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,267,3,801.0,375.19,273.86,06038-310,ALTA,Plástico,0.9,75.15,489.41,21.13
18-09-2020,09:00,INNOVA III & IV,486,3,1458.0,717.67,759.83,04211-320,BAIXA,Papel,0.49,52.52,414.93,15.39
18-09-2020,12:00,MAGNUM RESIDENCIAL,267,3,801.0,474.56,471.42,05085-010,BAIXA,Orgânico,1.87,76.65,578.29,11.69
18-09-2020,09:45,EDIFÍCIO LINA JARDINS,1383,3,4149.0,2392.64,2273.67,01415-001,BAIXA,Papelão,0.51,89.78,1044.76,59.16
18-09-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,378,3,1134.0,486.67,753.98,03978-160,BAIXA,Papelão,0.42,93.69,673.63,30.6
18-09-2020,14:30,HELLO VILA MARIANA,960,3,2880.0,1390.75,1304.99,04101-000,ALTA,Vidro,1.63,93.42,662.63,17.2
18-09-2020,08:30,RESIDENCIAL TIETÊ,969,3,2907.0,1325.61,875.92,03026-000,ALTA,Plástico,0.44,64.92,634.34,39.71
18-09-2020,09:15,EASY CIDADE UNIVERSITÁRIA,831,3,2493.0,1137.96,857.49,05366-000,ALTA,Papel,1.31,55.61,600.09,35.23
18-09-2020,10:00,NURBAN PINHEIROS,753,3,2259.0,1047.23,1040.38,05423-010,ALTA,Vidro,1.94,52.64,623.4,33.83
18-09-2020,11:45,UPPER SÃO CAETANO,549,3,1647.0,747.26,952.43,09530-001,BAIXA,Orgânico,1.97,65.02,756.16,41.34
18-09-2020,14:00,BE URBAN METRÔ BROOKLIN,798,3,2394.0,1111.38,1277.55,04705-000,BAIXA,Papel,1.05,67.1,627.57,46.13
18-09-2020,13:30,PÁTIO MONDRIAN,843,3,2529.0,1187.86,1096.89,04793-100,ALTA,Plástico,1.05,85.66,372.96,16.14
18-09-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,873,3,2619.0,1327.03,1488.48,06278-080,BAIXA,Papel,0.86,84.51,1019.86,43.57
18-09-2020,08:45,PORTAL DAS NAÇÕES,894,3,2682.0,1244.68,1325.56,06223-080,ALTA,Plástico,1.23,84.25,721.1,31.32
18-09-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,993,3,2979.0,1494.76,1128.53,06765-220,ALTA,Papel,1.81,95.73,741.99,39.99
18-09-2020,12:45,SPAZIO IBIRAPUERA,900,3,2700.0,1384.58,1196.84,04022-020,BAIXA,Orgânico,0.19,50.19,574.72,53.97
18-09-2020,14:15,SPAZIO INTERLAGOS,1293,3,3879.0,1469.97,2031.6,04822-090,BAIXA,Papel,1.79,89.5,780.32,51.26
